"","TYPE","YEAR","MONTH","HUNDRED_BLOCK","h_block","full_address","lat","lon"
"11290","Mischief Under $5000",2013,10,"26XX COMMERCIAL DR","2600 COMMERCIAL DR","2600 COMMERCIAL DR , Vancouver, BC, Canada",49.2612324,-123.0696651
"11291","Mischief Under $5000",2013,10,"9XX DRAKE ST","900 DRAKE ST","900 DRAKE ST , Vancouver, BC, Canada",49.2773181,-123.1300084
"11292","Mischief Under $5000",2013,10,"16XX E 1ST AVE","1600 E 1ST AVE","1600 E 1ST AVE , Vancouver, BC, Canada",49.2694951,-123.0713796
"11293","Mischief Under $5000",2013,10,"21XX WILLIAM ST","2100 WILLIAM ST","2100 WILLIAM ST , Vancouver, BC, Canada",49.2737151,-123.0615993
"11294","Mischief Under $5000",2013,10,"11XX HARO ST","1100 HARO ST","1100 HARO ST , Vancouver, BC, Canada",49.2838563,-123.1261119
"11295","Mischief Under $5000",2013,10,"HAMILTON ST / SMITHE ST","HAMILTON ST / SMITHE ST","HAMILTON ST / SMITHE ST , Vancouver, BC, Canada",49.28259,-123.12488
"11296","Mischief Under $5000",2013,10,"6XX GRANVILLE ST","600 GRANVILLE ST","600 GRANVILLE ST , Vancouver, BC, Canada",49.2833707,-123.1165078
"11297","Mischief Under $5000",2013,10,"1XX E HASTINGS ST","100 E HASTINGS ST","100 E HASTINGS ST , Vancouver, BC, Canada",49.2812718,-123.1021792
"11298","Mischief Under $5000",2013,10,"15XX E PENDER ST","1500 E PENDER ST","1500 E PENDER ST , Vancouver, BC, Canada",49.2802349,-123.0738701
"11299","Mischief Under $5000",2013,10,"46XX EARLES ST","4600 EARLES ST","4600 EARLES ST , Vancouver, BC, Canada",49.2428119,-123.0435722
"11300","Mischief Under $5000",2013,10,"4XX RICHARDS ST","400 RICHARDS ST","400 RICHARDS ST , Vancouver, BC, Canada",49.2838061,-123.1119463
"11301","Mischief Under $5000",2013,10,"35XX W 40TH AVE","3500 W 40TH AVE","3500 W 40TH AVE , Vancouver, BC, Canada",49.2355551,-123.1821807
"11302","Mischief Under $5000",2013,10,"ABBOTT ST / W CORDOVA ST","ABBOTT ST / W CORDOVA ST","ABBOTT ST / W CORDOVA ST , Vancouver, BC, Canada",49.28961,-123.12306
"11303","Mischief Under $5000",2013,10,"1XX E PENDER ST","100 E PENDER ST","100 E PENDER ST , Vancouver, BC, Canada",49.28017,-123.10214
"11304","Mischief Under $5000",2013,10,"17XX KINGSWAY AVE","1700 KINGSWAY AVE","1700 KINGSWAY AVE , Vancouver, BC, Canada",49.2526106,-122.7621172
"11305","Mischief Under $5000",2013,10,"35XX W 24TH AVE","3500 W 24TH AVE","3500 W 24TH AVE , Vancouver, BC, Canada",49.2508751,-123.1820619
"11306","Mischief Under $5000",2013,10,"9XX W 8TH AVE","900 W 8TH AVE","900 W 8TH AVE , Vancouver, BC, Canada",49.2641451,-123.1243728
"11307","Mischief Under $5000",2013,10,"24XX WALL ST","2400 WALL ST","2400 WALL ST , Vancouver, BC, Canada",49.2904707,-123.0566805
"11308","Mischief Under $5000",2013,10,"7XX POWELL ST","700 POWELL ST","700 POWELL ST , Vancouver, BC, Canada",49.2828547,-123.0891824
"11309","Mischief Under $5000",2013,10,"35XX ADANAC ST","3500 ADANAC ST","3500 ADANAC ST , Vancouver, BC, Canada",49.2773151,-123.02884
"11310","Mischief Under $5000",2013,10,"4XX E CORDOVA ST","400 E CORDOVA ST","400 E CORDOVA ST , Vancouver, BC, Canada",49.2820551,-123.095096
"11311","Mischief Under $5000",2013,10,"18XX FRANCES ST","1800 FRANCES ST","1800 FRANCES ST , Vancouver, BC, Canada",49.2792735,-123.0680296
"11312","Mischief Under $5000",2013,10,"7XX W 17TH AVE","700 W 17TH AVE","700 W 17TH AVE , Vancouver, BC, Canada",49.2559851,-123.1202902
"11313","Mischief Under $5000",2013,10,"27XX POINT GREY RD","2700 POINT GREY RD","2700 POINT GREY RD , Vancouver, BC, Canada",49.2720053,-123.166376
"11314","Mischief Under $5000",2013,10,"COMMERCIAL DR / E 10TH AVE","COMMERCIAL DR / E 10TH AVE","COMMERCIAL DR / E 10TH AVE , Vancouver, BC, Canada",49.2614,-123.0717
"11315","Mischief Under $5000",2013,10,"9XX GRANVILLE ST","900 GRANVILLE ST","900 GRANVILLE ST , Vancouver, BC, Canada",49.2800688,-123.1215138
"11316","Mischief Under $5000",2013,10,"38XX W 15TH AVE","3800 W 15TH AVE","3800 W 15TH AVE , Vancouver, BC, Canada",49.2588351,-123.1881727
"11317","Mischief Under $5000",2013,10,"30XX SPRUCE ST","3000 SPRUCE ST","3000 SPRUCE ST , Vancouver, BC, Canada",49.25873,-123.1289851
"11318","Mischief Under $5000",2013,10,"35XX E 49TH AVE","3500 E 49TH AVE","3500 E 49TH AVE , Vancouver, BC, Canada",49.2234628,-123.028771
"11319","Mischief Under $5000",2013,10,"54XX VICTORIA DR","5400 VICTORIA DR","5400 VICTORIA DR , Vancouver, BC, Canada",49.23574,-123.0653451
"11320","Mischief Under $5000",2013,10,"3XX POWELL ST","300 POWELL ST","300 POWELL ST , Vancouver, BC, Canada",49.28288,-123.09741
"11321","Mischief Under $5000",2013,10,"30XX POINT GREY RD","3000 POINT GREY RD","3000 POINT GREY RD , Vancouver, BC, Canada",49.270977,-123.171906
"11322","Mischief Under $5000",2013,10,"10XX HOWE ST","1000 HOWE ST","1000 HOWE ST , Vancouver, BC, Canada",49.2796589,-123.1241149
"11323","Mischief Under $5000",2013,10,"COMMERCIAL DR / E BROADWAY AVE","COMMERCIAL DR / E BROADWAY AVE","COMMERCIAL DR / E BROADWAY AVE , Vancouver, BC, Canada",49.26303,-122.89686
"11324","Mischief Under $5000",2013,10,"1XX E CORDOVA ST","100 E CORDOVA ST","100 E CORDOVA ST , Vancouver, BC, Canada",49.28207,-123.10198
"11325","Mischief Under $5000",2013,10,"33XX E 3RD AVE","3300 E 3RD AVE","3300 E 3RD AVE , Vancouver, BC, Canada",49.2674051,-123.0335199
"11326","Mischief Under $5000",2013,10,"1XX E PENDER ST","100 E PENDER ST","100 E PENDER ST , Vancouver, BC, Canada",49.28017,-123.10214
"11327","Mischief Under $5000",2013,10,"4XX E HASTINGS ST","400 E HASTINGS ST","400 E HASTINGS ST , Vancouver, BC, Canada",49.2811047,-123.0951412
"11328","Mischief Under $5000",2013,10,"2XX GORE AVE","200 GORE AVE","200 GORE AVE , Vancouver, BC, Canada",49.2830384,-123.0975192
"11329","Mischief Under $5000",2013,10,"CHILCO ST / HARO ST","CHILCO ST / HARO ST","CHILCO ST / HARO ST , Vancouver, BC, Canada",49.29145,-123.14135
"11330","Mischief Under $5000",2013,10,"1XX TEMPLETON DR","100 TEMPLETON DR","100 TEMPLETON DR , Vancouver, BC, Canada",49.2837831,-123.0595551
"11331","Mischief Under $5000",2013,10,"1XX W PENDER ST","100 W PENDER ST","100 W PENDER ST , Vancouver, BC, Canada",49.28096,-123.10846
"11332","Mischief Under $5000",2013,10,"41XX ALEXANDRA ST","4100 ALE0ANDRA ST","4100 ALE0ANDRA ST , Vancouver, BC, Canada",49.26039,-123.11336
"11333","Mischief Under $5000",2013,10,"9XX W PENDER ST","900 W PENDER ST","900 W PENDER ST , Vancouver, BC, Canada",49.2858983,-123.1170187
"11334","Mischief Under $5000",2013,10,"BUTE ST / W GEORGIA ST","BUTE ST / W GEORGIA ST","BUTE ST / W GEORGIA ST , Vancouver, BC, Canada",49.28407,-123.12058
"11335","Mischief Under $5000",2013,10,"67XX ONTARIO ST","6700 ONTARIO ST","6700 ONTARIO ST , Vancouver, BC, Canada",49.2236667,-123.1058467
"11336","Mischief Under $5000",2013,10,"53XX INVERNESS ST","5300 INVERNESS ST","5300 INVERNESS ST , Vancouver, BC, Canada",49.2366409,-123.080033
"11337","Mischief Under $5000",2013,10,"12XX W 10TH AVE","1200 W 10TH AVE","1200 W 10TH AVE , Vancouver, BC, Canada",49.26225,-123.13176
"11338","Mischief Under $5000",2013,10,"CARRALL ST / E HASTINGS ST","CARRALL ST / E HASTINGS ST","CARRALL ST / E HASTINGS ST , Vancouver, BC, Canada",49.28032,-122.94993
"11339","Mischief Under $5000",2013,10,"10XX GRANVILLE ST","1000 GRANVILLE ST","1000 GRANVILLE ST , Vancouver, BC, Canada",49.2790092,-123.1231334
"11340","Mischief Under $5000",2013,10,"28XX W 33RD AVE","2800 W 33RD AVE","2800 W 33RD AVE , Vancouver, BC, Canada",49.2421251,-123.1682014
"11341","Mischief Under $5000",2013,10,"23XX W 14TH AVE","2300 W 14TH AVE","2300 W 14TH AVE , Vancouver, BC, Canada",49.2590951,-123.158022
"11342","Mischief Under $5000",2013,10,"26XX W 15TH AVE","2600 W 15TH AVE","2600 W 15TH AVE , Vancouver, BC, Canada",49.2584851,-123.1651307
"11343","Mischief Under $5000",2013,10,"44XX W 8TH AVE","4400 W 8TH AVE","4400 W 8TH AVE , Vancouver, BC, Canada",49.2653751,-123.2062033
"11344","Mischief Under $5000",2013,10,"57XX HOLLAND ST","5700 HOLLAND ST","5700 HOLLAND ST , Vancouver, BC, Canada",49.2346298,-123.1921232
"11345","Mischief Under $5000",2013,10,"8XX E 32ND AVE","800 E 32ND AVE","800 E 32ND AVE , Vancouver, BC, Canada",49.2415651,-123.0877793
"11346","Mischief Under $5000",2013,10,"E 4TH AVE / SLOCAN ST","E 4TH AVE / SLOCAN ST","E 4TH AVE / SLOCAN ST , Vancouver, BC, Canada",49.27719,-123.04931
"11347","Mischief Under $5000",2013,10,"1XX E 57TH AVE","100 E 57TH AVE","100 E 57TH AVE , Vancouver, BC, Canada",49.2183446,-123.1038174
"11348","Mischief Under $5000",2013,10,"1XX E 57TH AVE","100 E 57TH AVE","100 E 57TH AVE , Vancouver, BC, Canada",49.2183446,-123.1038174
"11349","Mischief Under $5000",2013,10,"26XX MAIN ST","2600 MAIN ST","2600 MAIN ST , Vancouver, BC, Canada",49.26186,-123.10061
"11350","Mischief Under $5000",2013,10,"4XX E HASTINGS ST","400 E HASTINGS ST","400 E HASTINGS ST , Vancouver, BC, Canada",49.2811047,-123.0951412
"11351","Mischief Under $5000",2013,10,"GRANVILLE ST / W BROADWAY AVE","GRANVILLE ST / W BROADWAY AVE","GRANVILLE ST / W BROADWAY AVE , Vancouver, BC, Canada",49.26357,-123.13734
"11352","Mischief Under $5000",2013,10,"5XX GRANVILLE ST","500 GRANVILLE ST","500 GRANVILLE ST , Vancouver, BC, Canada",49.2843,-123.11484
"11353","Mischief Under $5000",2013,10,"12XX THURLOW ST","1200 THURLOW ST","1200 THURLOW ST , Vancouver, BC, Canada",49.2801617,-123.1312515
"11354","Mischief Under $5000",2013,10,"62XX ARGYLE ST","6200 ARGYLE ST","6200 ARGYLE ST , Vancouver, BC, Canada",49.2276238,-123.0715251
"11355","Mischief Under $5000",2013,10,"KEEFER ST / MAIN ST","KEEFER ST / MAIN ST","KEEFER ST / MAIN ST , Vancouver, BC, Canada",49.22939,-123.10152
"11356","Mischief Under $5000",2013,10,"37XX GLEN DR","3700 GLEN DR","3700 GLEN DR , Vancouver, BC, Canada",49.2516942,-123.081624
"11357","Mischief Under $5000",2013,10,"27XX W 5TH AVE","2700 W 5TH AVE","2700 W 5TH AVE , Vancouver, BC, Canada",49.2672,-123.16661
"11358","Mischief Under $5000",2013,10,"59XX VICTORIA DR","5900 VICTORIA DR","5900 VICTORIA DR , Vancouver, BC, Canada",49.2302476,-123.0654046
"11359","Mischief Under $5000",2013,10,"1XX W 17TH AVE","100 W 17TH AVE","100 W 17TH AVE , Vancouver, BC, Canada",49.2556351,-123.1073619
"11360","Mischief Under $5000",2013,10,"8XX SMITHE ST","800 SMITHE ST","800 SMITHE ST , Vancouver, BC, Canada",49.2809153,-123.1226382
"11361","Mischief Under $5000",2013,10,"12XX E 19TH AVE","1200 E 19TH AVE","1200 E 19TH AVE , Vancouver, BC, Canada",49.2534449,-123.0796199
"11362","Mischief Under $5000",2013,10,"30XX W KING EDWARD AVE","3000 W KING EDWARD AVE","3000 W KING EDWARD AVE , Vancouver, BC, Canada",49.2497951,-123.1724133
"11363","Mischief Under $5000",2013,10,"64XX ASH ST","6400 ASH ST","6400 ASH ST , Vancouver, BC, Canada",49.226971,-123.1178576
"11364","Mischief Under $5000",2013,10,"48XX CAMBIE ST","4800 CAMBIE ST","4800 CAMBIE ST , Vancouver, BC, Canada",49.2422718,-123.1180137
"11365","Mischief Under $5000",2013,10,"10XX BURRARD ST","1000 BURRARD ST","1000 BURRARD ST , Vancouver, BC, Canada",49.27986,-123.12661
"11366","Mischief Under $5000",2013,10,"1XX E CORDOVA ST","100 E CORDOVA ST","100 E CORDOVA ST , Vancouver, BC, Canada",49.28207,-123.10198
"11367","Mischief Under $5000",2013,10,"1XX WATER ST","100 WATER ST","100 WATER ST , Vancouver, BC, Canada",49.2837861,-123.1065744
"11368","Mischief Under $5000",2013,10,"14XX E PENDER ST","1400 E PENDER ST","1400 E PENDER ST , Vancouver, BC, Canada",49.2802351,-123.0760394
"11369","Mischief Under $5000",2013,10,"10XX GRANVILLE ST","1000 GRANVILLE ST","1000 GRANVILLE ST , Vancouver, BC, Canada",49.2790092,-123.1231334
"11370","Mischief Under $5000",2013,10,"28XX BENTALL ST","2800 BENTALL ST","2800 BENTALL ST , Vancouver, BC, Canada",49.2592739,-123.0318457
"11371","Mischief Under $5000",2013,10,"3XX GRANVILLE ST","300 GRANVILLE ST","300 GRANVILLE ST , Vancouver, BC, Canada",49.2856982,-123.1129811
"11372","Mischief Under $5000",2013,10,"11XX E 45TH AVE","1100 E 45TH AVE","1100 E 45TH AVE , Vancouver, BC, Canada",49.2289851,-123.0823174
"11373","Mischief Under $5000",2013,10,"2XX W 16TH AVE","200 W 16TH AVE","200 W 16TH AVE , Vancouver, BC, Canada",49.2566152,-123.1099069
"11374","Mischief Under $5000",2013,10,"14XX E PENDER ST","1400 E PENDER ST","1400 E PENDER ST , Vancouver, BC, Canada",49.2802351,-123.0760394
"11375","Mischief Under $5000",2013,10,"6XX E 27TH AVE","600 E 27TH AVE","600 E 27TH AVE , Vancouver, BC, Canada",49.246549,-123.0921543
"11376","Mischief Under $5000",2013,10,"1XX E 45TH AVE","100 E 45TH AVE","100 E 45TH AVE , Vancouver, BC, Canada",49.2293044,-123.103427
"11377","Mischief Under $5000",2013,10,"70XX WERKS DR","7000 WERKS DR","7000 WERKS DR , Vancouver, BC, Canada",49.2197945,-123.0316951
"11378","Mischief Under $5000",2013,10,"20XX RUPERT ST","2000 RUPERT ST","2000 RUPERT ST , Vancouver, BC, Canada",49.2665031,-123.0335435
"11379","Mischief Under $5000",2013,10,"5XX W 12TH AVE","500 W 12TH AVE","500 W 12TH AVE , Vancouver, BC, Canada",49.2601,-123.11546
"11380","Mischief Under $5000",2013,10,"12XX E BROADWAY AVE","1200 E BROADWAY AVE","1200 E BROADWAY AVE , Vancouver, BC, Canada",49.2622451,-123.0789959
"11381","Mischief Under $5000",2013,10,"19XX MCNICOLL AVE","1900 MCNICOLL AVE","1900 MCNICOLL AVE , Vancouver, BC, Canada",49.2760751,-123.1478602
"11382","Mischief Under $5000",2013,10,"4XX DUNSMUIR ST","400 DUNSMUIR ST","400 DUNSMUIR ST , Vancouver, BC, Canada",49.2816665,-123.1137127
"11383","Mischief Under $5000",2013,10,"RICHARDS ST / W GEORGIA ST","RICHARDS ST / W GEORGIA ST","RICHARDS ST / W GEORGIA ST , Vancouver, BC, Canada",49.28407,-123.12058
"11384","Mischief Under $5000",2013,10,"E GEORGIA ST / HEATLEY AVE","E GEORGIA ST / HEATLEY AVE","E GEORGIA ST / HEATLEY AVE , Vancouver, BC, Canada",49.27852,-123.09843
"11385","Mischief Under $5000",2013,10,"32XX WILLIAM ST","3200 WILLIAM ST","3200 WILLIAM ST , Vancouver, BC, Canada",49.2740045,-123.0360943
"11386","Mischief Under $5000",2013,10,"7XX KINGSWAY AVE","700 KINGSWAY AVE","700 KINGSWAY AVE , Vancouver, BC, Canada",49.2480243,-122.7342632
"11387","Mischief Under $5000",2013,10,"40XX W 11TH AVE","4000 W 11TH AVE","4000 W 11TH AVE , Vancouver, BC, Canada",49.26241,-123.19444
"11388","Mischief Under $5000",2013,10,"7XX W GEORGIA ST","700 W GEORGIA ST","700 W GEORGIA ST , Vancouver, BC, Canada",49.28276,-123.11871
"11389","Mischief Under $5000",2013,10,"7XX PACIFIC BLVD","700 PACIFIC BLVD","700 PACIFIC BLVD , Vancouver, BC, Canada",49.2767277,-123.108784
"11390","Mischief Under $5000",2013,10,"57XX VICTORIA DR","5700 VICTORIA DR","5700 VICTORIA DR , Vancouver, BC, Canada",49.2326233,-123.0654351
"11391","Mischief Under $5000",2013,10,"8XX BEATTY ST","800 BEATTY ST","800 BEATTY ST , Vancouver, BC, Canada",49.2774488,-123.1139524
"11392","Mischief Under $5000",2013,10,"10XX NELSON ST","1000 NELSON ST","1000 NELSON ST , Vancouver, BC, Canada",49.2811165,-123.1261926
"11393","Mischief Under $5000",2013,10,"6XX RICHARDS ST","600 RICHARDS ST","600 RICHARDS ST , Vancouver, BC, Canada",49.2820977,-123.1145466
"11394","Mischief Under $5000",2013,10,"9XX E 17TH AVE","900 E 17TH AVE","900 E 17TH AVE , Vancouver, BC, Canada",49.2553347,-123.0853608
"11395","Mischief Under $5000",2013,10,"29XX E PENDER ST","2900 E PENDER ST","2900 E PENDER ST , Vancouver, BC, Canada",49.2800551,-123.0438799
"11396","Mischief Under $5000",2013,10,"2XX E CORDOVA ST","200 E CORDOVA ST","200 E CORDOVA ST , Vancouver, BC, Canada",49.2821445,-123.0993998
"11397","Mischief Under $5000",2013,10,"35XX FLEMING ST","3500 FLEMING ST","3500 FLEMING ST , Vancouver, BC, Canada",49.2534777,-123.0712417
"11398","Mischief Under $5000",2013,10,"1XX N KASLO ST","100 N KASLO ST","100 N KASLO ST , Vancouver, BC, Canada",49.2858402,-123.0465151
"11399","Mischief Under $5000",2013,10,"47XX KNIGHT ST","4700 KNIGHT ST","4700 KNIGHT ST , Vancouver, BC, Canada",49.2429301,-123.0761241
"11400","Mischief Under $5000",2013,10,"17XX E BROADWAY AVE","1700 E BROADWAY AVE","1700 E BROADWAY AVE , Vancouver, BC, Canada",49.2621347,-123.0695493
"11401","Mischief Under $5000",2013,10,"5XX W PENDER ST","500 W PENDER ST","500 W PENDER ST , Vancouver, BC, Canada",49.2833649,-123.1131068
"11402","Mischief Under $5000",2013,10,"21XX KINGSWAY AVE","2100 KINGSWAY AVE","2100 KINGSWAY AVE , Vancouver, BC, Canada",49.2586087,-122.7754641
"11403","Mischief Under $5000",2013,10,"15XX VENABLES ST","1500 VENABLES ST","1500 VENABLES ST , Vancouver, BC, Canada",49.2765651,-123.073122
"11404","Mischief Under $5000",2013,10,"30XX ROSEMONT DR","3000 ROSEMONT DR","3000 ROSEMONT DR , Vancouver, BC, Canada",49.2161758,-123.0448822
"11405","Mischief Under $5000",2013,10,"E 1ST AVE / MAIN ST","E 1ST AVE / MAIN ST","E 1ST AVE / MAIN ST , Vancouver, BC, Canada",49.26958,-123.06698
"11406","Mischief Under $5000",2013,10,"16XX E 1ST AVE","1600 E 1ST AVE","1600 E 1ST AVE , Vancouver, BC, Canada",49.2694951,-123.0713796
"11407","Mischief Under $5000",2013,10,"49XX MOSS ST","4900 MOSS ST","4900 MOSS ST , Vancouver, BC, Canada",49.2405143,-123.0443869
"11408","Mischief Under $5000",2013,10,"18XX FRANCES ST","1800 FRANCES ST","1800 FRANCES ST , Vancouver, BC, Canada",49.2792735,-123.0680296
"11409","Mischief Under $5000",2013,10,"3XX E HASTINGS ST","300 E HASTINGS ST","300 E HASTINGS ST , Vancouver, BC, Canada",49.2811445,-123.0972288
"11410","Mischief Under $5000",2013,10,"33XX FIELDSTONE AVE","3300 FIELDSTONE AVE","3300 FIELDSTONE AVE , Vancouver, BC, Canada",49.2081548,-123.0355282
"11411","Mischief Under $5000",2013,10,"3XX CARRALL ST","300 CARRALL ST","300 CARRALL ST , Vancouver, BC, Canada",49.2822931,-123.1040943
"11412","Mischief Under $5000",2013,10,"14XX E PENDER ST","1400 E PENDER ST","1400 E PENDER ST , Vancouver, BC, Canada",49.2802351,-123.0760394
"11413","Mischief Under $5000",2013,10,"22XX TRIUMPH ST","2200 TRIUMPH ST","2200 TRIUMPH ST , Vancouver, BC, Canada",49.2837947,-123.0594505
"11414","Mischief Under $5000",2013,10,"MAIN ST / TERMINAL AVE","MAIN ST / TERMINAL AVE","MAIN ST / TERMINAL AVE , Vancouver, BC, Canada",49.27293,-123.10091
"11415","Mischief Under $5000",2013,10,"61XX LARCH ST","6100 LARCH ST","6100 LARCH ST , Vancouver, BC, Canada",49.23075,-123.1627251
"11416","Mischief Under $5000",2013,10,"33XX FIELDSTONE AVE","3300 FIELDSTONE AVE","3300 FIELDSTONE AVE , Vancouver, BC, Canada",49.2081548,-123.0355282
"11417","Mischief Under $5000",2013,10,"31XX GRANDVIEW HWY","3100 GRANDVIEW HWY","3100 GRANDVIEW HWY , Vancouver, BC, Canada",49.2580051,-123.0388483
"11418","Mischief Under $5000",2013,10,"15XX KINGSWAY AVE","1500 KINGSWAY AVE","1500 KINGSWAY AVE , Vancouver, BC, Canada",49.2499703,-122.7561164
"11419","Mischief Under $5000",2013,10,"1XX E HASTINGS ST","100 E HASTINGS ST","100 E HASTINGS ST , Vancouver, BC, Canada",49.2812718,-123.1021792
"11420","Mischief Under $5000",2013,10,"5XX DUNSMUIR ST","500 DUNSMUIR ST","500 DUNSMUIR ST , Vancouver, BC, Canada",49.28229,-123.11511
"11421","Mischief Under $5000",2013,10,"30XX GRANDVIEW HWY","3000 GRANDVIEW HWY","3000 GRANDVIEW HWY , Vancouver, BC, Canada",49.2580051,-123.0413698
"11422","Mischief Under $5000",2013,10,"E 41ST AVE / KNIGHT ST","E 41ST AVE / KNIGHT ST","E 41ST AVE / KNIGHT ST , Vancouver, BC, Canada",49.23293,-123.09136
"11423","Mischief Under $5000",2013,10,"82XX FRASER ST","8200 FRASER ST","8200 FRASER ST , Vancouver, BC, Canada",49.2108564,-123.0908548
"11424","Mischief Under $5000",2013,10,"80XX OSLER ST","8000 OSLER ST","8000 OSLER ST , Vancouver, BC, Canada",49.2128486,-123.1313151
"11425","Mischief Under $5000",2013,10,"3XX W 14TH AVE","300 W 14TH AVE","300 W 14TH AVE , Vancouver, BC, Canada",49.2585651,-123.1113325
"11426","Mischief Under $5000",2013,10,"29XX GRANDVIEW HWY","2900 GRANDVIEW HWY","2900 GRANDVIEW HWY , Vancouver, BC, Canada",49.2580251,-123.04403
"11427","Mischief Under $5000",2013,10,"1XX KEEFER ST","100 KEEFER ST","100 KEEFER ST , Vancouver, BC, Canada",49.279187,-123.1019665
"11428","Mischief Under $5000",2013,10,"14XX E 12TH AVE","1400 E 12TH AVE","1400 E 12TH AVE , Vancouver, BC, Canada",49.2594651,-123.0753905
"11429","Mischief Under $5000",2013,10,"44XX SLOCAN ST","4400 SLOCAN ST","4400 SLOCAN ST , Vancouver, BC, Canada",49.245332,-123.0494232
"11430","Mischief Under $5000",2013,10,"8XX W 14TH AVE","800 W 14TH AVE","800 W 14TH AVE , Vancouver, BC, Canada",49.2584952,-123.1222057
"11431","Mischief Under $5000",2013,10,"E 55TH AVE / FRASER ST","E 55TH AVE / FRASER ST","E 55TH AVE / FRASER ST , Vancouver, BC, Canada",49.22008,-123.0699
"11432","Mischief Under $5000",2013,10,"7XX W GEORGIA ST","700 W GEORGIA ST","700 W GEORGIA ST , Vancouver, BC, Canada",49.28276,-123.11871
