"","TYPE","YEAR","MONTH","HUNDRED_BLOCK","h_block","full_address","lat","lon","cid","lat_offset","lon_offset"
"139","Mischief Over $5000",2013,1,"15XX E 2ND AVE","1500 E 2ND AVE","1500 E 2ND AVE , Vancouver, BC, Canada",49.2685751,-123.0733193,1,49.2687457780024,-123.072841353589
"140","Mischief Over $5000",2013,1,"E 44TH AVE / TYNE ST","E 44TH AVE / TYNE ST","E 44TH AVE / TYNE ST , Vancouver, BC, Canada",49.23024,-123.09822,1,49.2306835830581,-123.098001666415
"141","Mischief Over $5000",2013,1,"9XX BEATTY ST","900 BEATTY ST","900 BEATTY ST , Vancouver, BC, Canada",49.2762839,-123.1156749,1,49.2767820857233,-123.115215305827
"142","Mischief Over $5000",2013,1,"49XX CONNAUGHT DR","4900 CONNAUGHT DR","4900 CONNAUGHT DR , Vancouver, BC, Canada",49.2417672,-123.1421244,1,49.2420585601867,-123.141982587973
"143","Mischief Under $5000",2013,1,"63XX VICTORIA DR","6300 VICTORIA DR","6300 VICTORIA DR , Vancouver, BC, Canada",49.2270941,-123.0655137,1,49.2273390648239,-123.06519564926
"144","Mischief Under $5000",2013,1,"10XX HAMILTON ST","1000 HAMILTON ST","1000 HAMILTON ST , Vancouver, BC, Canada",49.2767289,-123.1196065,1,49.2769413405297,-123.119245214674
"145","Mischief Under $5000",2013,1,"1XX E HASTINGS ST","100 E HASTINGS ST","100 E HASTINGS ST , Vancouver, BC, Canada",49.2812718,-123.1021792,1,49.2817158605944,-123.10199716188
"146","Mischief Under $5000",2013,1,"29XX W 37TH AVE","2900 W 37TH AVE","2900 W 37TH AVE , Vancouver, BC, Canada",49.2383751,-123.1704805,1,49.2388088393614,-123.170331563058
"148","Mischief Under $5000",2013,1,"31XX W 34TH AVE","3100 W 34TH AVE","3100 W 34TH AVE , Vancouver, BC, Canada",49.2412299,-123.1743169,1,49.2414192267608,-123.174133317235
"149","Mischief Under $5000",2013,1,"36XX E HASTINGS ST","3600 E HASTINGS ST","3600 E HASTINGS ST , Vancouver, BC, Canada",49.28085,-123.02527,1,49.2811423302803,-123.025022330868
"150","Mischief Under $5000",2013,1,"23XX W 41ST AVE","2300 W 41ST AVE","2300 W 41ST AVE , Vancouver, BC, Canada",49.2345351,-123.1600507,1,49.2350114401124,-123.159791182972
"151","Mischief Under $5000",2013,1,"29XX CLARK DR","2900 CLARK DR","2900 CLARK DR , Vancouver, BC, Canada",49.2586092,-123.0772643,1,49.2587370458093,-123.076934842715
"152","Mischief Under $5000",2013,1,"14XX E 12TH AVE","1400 E 12TH AVE","1400 E 12TH AVE , Vancouver, BC, Canada",49.2594651,-123.0753905,1,49.2597095519115,-123.075234948991
"153","Mischief Under $5000",2013,1,"59XX WALES ST","5900 WALES ST","5900 WALES ST , Vancouver, BC, Canada",49.2302024,-123.0514351,1,49.2303113273189,-123.051265577853
"154","Mischief Under $5000",2013,1,"10XX COMMERCIAL DR","1000 COMMERCIAL DR","1000 COMMERCIAL DR , Vancouver, BC, Canada",49.2756331,-123.0693751,1,49.2758487459931,-123.069108650299
"155","Mischief Under $5000",2013,1,"1XX POWELL ST","100 POWELL ST","100 POWELL ST , Vancouver, BC, Canada",49.28297,-123.10184,1,49.2833361816492,-123.10148766766
"156","Mischief Under $5000",2013,1,"HEATHER ST / W 14TH AVE","HEATHER ST / W 14TH AVE","HEATHER ST / W 14TH AVE , Vancouver, BC, Canada",49.26146,-123.11995,1,49.2617853176272,-123.119611626312
"157","Mischief Under $5000",2013,1,"27XX E 23RD AVE","2700 E 23RD AVE","2700 E 23RD AVE , Vancouver, BC, Canada",49.2495851,-123.0493375,1,49.2497782443179,-123.048936582326
"158","Mischief Under $5000",2013,1,"E 2ND AVE / MAIN ST","E 2ND AVE / MAIN ST","E 2ND AVE / MAIN ST , Vancouver, BC, Canada",49.26868,-123.067,1,49.2691068190843,-123.066700992647
"159","Mischief Under $5000",2013,1,"15XX E 8TH AVE","1500 E 8TH AVE","1500 E 8TH AVE , Vancouver, BC, Canada",49.26303,-123.07293,1,49.2631684308163,-123.072474171761
"160","Mischief Under $5000",2013,1,"BARCLAY ST / LAGOON DR","BARCLAY ST / LAGOON DR","BARCLAY ST / LAGOON DR , Vancouver, BC, Canada",49.29324,-123.14015,1,49.2934112736764,-123.140009702513
"161","Mischief Under $5000",2013,1,"5XX W 7TH AVE","500 W 7TH AVE","500 W 7TH AVE , Vancouver, BC, Canada",49.2648169,-123.1149734,1,49.265248616687,-123.11466833254
"162","Mischief Under $5000",2013,1,"11XX DAVIE ST","1100 DAVIE ST","1100 DAVIE ST , Vancouver, BC, Canada",49.2803518,-123.1313942,1,49.2804715228787,-123.131187342924
"163","Mischief Under $5000",2013,1,"18XX VICTORIA DR","1800 VICTORIA DR","1800 VICTORIA DR , Vancouver, BC, Canada",49.2685136,-123.0655651,1,49.268767890888,-123.065277704806
"164","Mischief Under $5000",2013,1,"4XX E 55TH AVE","400 E 55TH AVE","400 E 55TH AVE , Vancouver, BC, Canada",49.2199342,-123.0974168,1,49.2203788556234,-123.096950264728
"165","Mischief Under $5000",2013,1,"11XX QUEBEC ST","1100 QUEBEC ST","1100 QUEBEC ST , Vancouver, BC, Canada",49.2749283,-123.1016369,1,49.2754280414297,-123.101501298578
"166","Mischief Under $5000",2013,1,"HARO ST / THURLOW ST","HARO ST / THURLOW ST","HARO ST / THURLOW ST , Vancouver, BC, Canada",49.28164,-123.12931,1,49.2818251416322,-123.12897865744
"167","Mischief Under $5000",2013,1,"9XX MAIN ST","900 MAIN ST","900 MAIN ST , Vancouver, BC, Canada",49.2766075,-123.0996538,1,49.2768961221606,-123.0995104048
"168","Mischief Under $5000",2013,1,"2XX W HASTINGS ST","200 W HASTINGS ST","200 W HASTINGS ST , Vancouver, BC, Canada",49.2821799,-123.11024,1,49.2824448927873,-123.109817877759
"169","Mischief Under $5000",2013,1,"9XX GRANVILLE ST","900 GRANVILLE ST","900 GRANVILLE ST , Vancouver, BC, Canada",49.2800688,-123.1215138,1,49.2802203787454,-123.121218069277
"170","Mischief Under $5000",2013,1,"6XX W PENDER ST","600 W PENDER ST","600 W PENDER ST , Vancouver, BC, Canada",49.2839783,-123.1141087,1,49.2843142232519,-123.113859833125
"171","Mischief Under $5000",2013,1,"1XX ABBOTT ST","100 ABBOTT ST","100 ABBOTT ST , Vancouver, BC, Canada",49.2841417,-123.106039,1,49.2845899797286,-123.105555450995
"172","Mischief Under $5000",2013,1,"7XX W GEORGIA ST","700 W GEORGIA ST","700 W GEORGIA ST , Vancouver, BC, Canada",49.28276,-123.11871,1,49.2832430340323,-123.118293512897
"173","Mischief Under $5000",2013,1,"29XX MAIN ST","2900 MAIN ST","2900 MAIN ST , Vancouver, BC, Canada",49.25917,-123.1009851,1,49.2594977203147,-123.100711402131
"174","Mischief Under $5000",2013,1,"1XX E 5TH AVE","100 E 5TH AVE","100 E 5TH AVE , Vancouver, BC, Canada",49.2663118,-123.1023318,1,49.2668091319404,-123.102133526342
"175","Mischief Under $5000",2013,1,"9XX W PENDER ST","900 W PENDER ST","900 W PENDER ST , Vancouver, BC, Canada",49.2858983,-123.1170187,1,49.2861164935529,-123.116679501879
"176","Mischief Under $5000",2013,1,"41XX JERICHO DR","4100 JERICHO DR","4100 JERICHO DR , Vancouver, BC, Canada",49.225754,-123.1994122,1,49.225897968577,-123.199084290643
"177","Mischief Under $5000",2013,1,"22XX E 34TH AVE","2200 E 34TH AVE","2200 E 34TH AVE , Vancouver, BC, Canada",49.2387951,-123.0618167,1,49.2390871666929,-123.061583108556
"178","Mischief Under $5000",2013,1,"47XX ROSS ST","4700 ROSS ST","4700 ROSS ST , Vancouver, BC, Canada",49.2423295,-123.0812187,1,49.242536254339,-123.080908512983
"179","Mischief Under $5000",2013,1,"3XX POWELL ST","300 POWELL ST","300 POWELL ST , Vancouver, BC, Canada",49.28288,-123.09741,1,49.2831905639562,-123.097246235959
"180","Mischief Under $5000",2013,1,"21XX E 3RD AVE","2100 E 3RD AVE","2100 E 3RD AVE , Vancouver, BC, Canada",49.2676251,-123.0616893,1,49.2679986776322,-123.061224753712
"181","Mischief Under $5000",2013,1,"14XX E HASTINGS ST","1400 E HASTINGS ST","1400 E HASTINGS ST , Vancouver, BC, Canada",49.2811838,-123.0756752,1,49.2815836382076,-123.075561599213
"182","Mischief Under $5000",2013,1,"3XX ABBOTT ST","300 ABBOTT ST","300 ABBOTT ST , Vancouver, BC, Canada",49.2827091,-123.1066667,1,49.2830098780631,-123.10654486519
"183","Mischief Under $5000",2013,1,"20XX W 51ST AVE","2000 W 51ST AVE","2000 W 51ST AVE , Vancouver, BC, Canada",49.2248353,-123.1540118,1,49.2251205716262,-123.153748608633
"184","Mischief Under $5000",2013,1,"8XX W 6TH AVE","800 W 6TH AVE","800 W 6TH AVE , Vancouver, BC, Canada",49.2657951,-123.1219027,1,49.2660810850994,-123.121748016783
"185","Mischief Under $5000",2013,1,"49XX VICTORIA DR","4900 VICTORIA DR","4900 VICTORIA DR , Vancouver, BC, Canada",49.2398569,-123.0651365,1,49.2401471988997,-123.064671772858
"186","Mischief Under $5000",2013,1,"16XX MAIN ST","1600 MAIN ST","1600 MAIN ST , Vancouver, BC, Canada",49.2712754,-123.1002043,1,49.2714889376353,-123.099965015164
"187","Mischief Under $5000",2013,1,"1XX E 42ND AVE","100 E 42ND AVE","100 E 42ND AVE , Vancouver, BC, Canada",49.2315249,-123.1034024,1,49.2319830289109,-123.103070794792
"188","Mischief Under $5000",2013,1,"13XX CARTWRIGHT ST","1300 CARTWRIGHT ST","1300 CARTWRIGHT ST , Vancouver, BC, Canada",49.2696194,-123.1336109,1,49.2697616203279,-123.133499915354
"189","Mischief Under $5000",2013,1,"10XX ROBSON ST","1000 ROBSON ST","1000 ROBSON ST , Vancouver, BC, Canada",49.28333,-123.12328,1,49.2835627083302,-123.122793715008
"190","Mischief Under $5000",2013,1,"18XX LORNE ST","1800 LORNE ST","1800 LORNE ST , Vancouver, BC, Canada",49.2683835,-123.0997217,1,49.2687655096903,-123.09922552483
"191","Mischief Under $5000",2013,1,"17XX E 4TH AVE","1700 E 4TH AVE","1700 E 4TH AVE , Vancouver, BC, Canada",49.2669451,-123.069455,1,49.2672185702959,-123.069243270607
"192","Mischief Under $5000",2013,1,"2XX POWELL ST","200 POWELL ST","200 POWELL ST , Vancouver, BC, Canada",49.2830451,-123.099362,1,49.283522187626,-123.099096842479
"193","Mischief Under $5000",2013,1,"5XX SEYMOUR ST","500 SEYMOUR ST","500 SEYMOUR ST , Vancouver, BC, Canada",49.2837796,-123.113949,1,49.2841107514099,-123.113752046971
"194","Mischief Under $5000",2013,1,"39XX GLENDALE ST","3900 GLENDALE ST","3900 GLENDALE ST , Vancouver, BC, Canada",49.2498652,-123.0252351,1,49.2503088684255,-123.025048617023
"195","Mischief Under $5000",2013,1,"32XX W 41ST AVE","3200 W 41ST AVE","3200 W 41ST AVE , Vancouver, BC, Canada",49.2346351,-123.1768918,1,49.235003196165,-123.176449948741
"196","Mischief Under $5000",2013,1,"17XX E 34TH AVE","1700 E 34TH AVE","1700 E 34TH AVE , Vancouver, BC, Canada",49.2391851,-123.0710614,1,49.2395708986531,-123.070684740963
"197","Mischief Under $5000",2013,1,"8XX ABBOTT ST","800 ABBOTT ST","800 ABBOTT ST , Vancouver, BC, Canada",49.28035,-123.10761,1,49.2806695381239,-123.107189048688
"198","Mischief Under $5000",2013,1,"23XX ASH ST","2300 ASH ST","2300 ASH ST , Vancouver, BC, Canada",49.2648593,-123.1172951,1,49.2652627186769,-123.117138389874
"199","Mischief Under $5000",2013,1,"5XX GREAT NORTHERN WAY","500 GREAT NORTHERN WAY","500 GREAT NORTHERN WAY , Vancouver, BC, Canada",49.2666618,-123.0929656,1,49.266940779221,-123.092844408095
"200","Mischief Under $5000",2013,1,"29XX W 37TH AVE","2900 W 37TH AVE","2900 W 37TH AVE , Vancouver, BC, Canada",49.2383751,-123.1704805,1,49.2388469154591,-123.170103678733
"201","Mischief Under $5000",2013,1,"12XX GRANVILLE ST","1200 GRANVILLE ST","1200 GRANVILLE ST , Vancouver, BC, Canada",49.2769284,-123.1262661,1,49.2773417238072,-123.125943975236
"202","Mischief Under $5000",2013,1,"69XX ONTARIO ST","6900 ONTARIO ST","6900 ONTARIO ST , Vancouver, BC, Canada",49.2219503,-123.1058441,1,49.222134424343,-123.105542783196
"203","Mischief Under $5000",2013,1,"6XX W 45TH AVE","600 W 45TH AVE","600 W 45TH AVE , Vancouver, BC, Canada",49.2297851,-123.117985,1,49.2301196474142,-123.117582237632
"204","Mischief Under $5000",2013,1,"8XX PACIFIC ST","800 PACIFIC ST","800 PACIFIC ST , Vancouver, BC, Canada",49.2755697,-123.1305336,1,49.2760562806286,-123.130394123287
"205","Mischief Under $5000",2013,1,"45XX PICTON ST","4500 PICTON ST","4500 PICTON ST , Vancouver, BC, Canada",49.2437265,-123.0396539,1,49.2441334972856,-123.039464218916
"206","Mischief Under $5000",2013,1,"2XX MAIN ST","200 MAIN ST","200 MAIN ST , Vancouver, BC, Canada",49.2830276,-123.0993844,1,49.283311742381,-123.098995122002
"207","Mischief Under $5000",2013,1,"9XX E 55TH AVE","900 E 55TH AVE","900 E 55TH AVE , Vancouver, BC, Canada",49.2197486,-123.0861088,1,49.2198954978621,-123.085746301927
"208","Mischief Under $5000",2013,1,"E 10TH AVE / PRINCE EDWARD ST","E 10TH AVE / PRINCE EDWARD ST","E 10TH AVE / PRINCE EDWARD ST , Vancouver, BC, Canada",49.26174,-123.09609,1,49.2619220667873,-123.095766489803
"209","Mischief Under $5000",2013,1,"HARRISON DR / VICTORIA DR","HARRISON DR / VICTORIA DR","HARRISON DR / VICTORIA DR , Vancouver, BC, Canada",49.20908,-123.06207,1,49.209270238991,-123.061771999579
"210","Mischief Under $5000",2013,1,"32XX E 14TH AVE","3200 E 14TH AVE","3200 E 14TH AVE , Vancouver, BC, Canada",49.2571347,-123.0363362,1,49.257499473575,-123.035884600124
"211","Mischief Under $5000",2013,1,"41XX MILLER ST","4100 MILLER ST","4100 MILLER ST , Vancouver, BC, Canada",49.2484354,-123.0683092,1,49.2487552117325,-123.068107430488
"212","Mischief Under $5000",2013,1,"35XX W 40TH AVE","3500 W 40TH AVE","3500 W 40TH AVE , Vancouver, BC, Canada",49.2355551,-123.1821807,1,49.2357095480771,-123.181873841847
"213","Mischief Under $5000",2013,1,"17XX E 35TH AVE","1700 E 35TH AVE","1700 E 35TH AVE , Vancouver, BC, Canada",49.2383245,-123.0710635,1,49.2385664240226,-123.070586289331
"214","Mischief Under $5000",2013,1,"33XX E 8TH AVE","3300 E 8TH AVE","3300 E 8TH AVE , Vancouver, BC, Canada",49.2628151,-123.0334983,1,49.263243458001,-123.033271335162
"215","Mischief Under $5000",2013,1,"E 7TH AVE / WINDSOR ST","E 7TH AVE / WINDSOR ST","E 7TH AVE / WINDSOR ST , Vancouver, BC, Canada",49.24832,-123.08391,1,49.248763587442,-123.083501203662
"216","Mischief Under $5000",2013,1,"5XX ABBOTT ST","500 ABBOTT ST","500 ABBOTT ST , Vancouver, BC, Canada",49.2808563,-123.1074417,1,49.2810492455104,-123.107136754284
"217","Mischief Under $5000",2013,1,"1XX MAIN ST","100 MAIN ST","100 MAIN ST , Vancouver, BC, Canada",49.2839408,-123.0993538,1,49.2843919184852,-123.098909568867
"218","Mischief Under $5000",2013,1,"6XX SEYMOUR ST","600 SEYMOUR ST","600 SEYMOUR ST , Vancouver, BC, Canada",49.2827385,-123.1155377,1,49.2830900417839,-123.115084139565
"219","Mischief Under $5000",2013,1,"2XX CAMBIE ST","200 CAMBIE ST","200 CAMBIE ST , Vancouver, BC, Canada",49.2841199,-123.108671,1,49.2842747301466,-123.108322549361
"220","Mischief Under $5000",2013,1,"3XX SEMLIN DR","300 SEMLIN DR","300 SEMLIN DR , Vancouver, BC, Canada",49.2819975,-123.0634651,1,49.2824590546073,-123.063329283451
"221","Mischief Under $5000",2013,1,"6XX MAIN ST","600 MAIN ST","600 MAIN ST , Vancouver, BC, Canada",49.2793174,-123.0995343,1,49.2794431504919,-123.099429510146
"222","Mischief Under $5000",2013,1,"13XX E HASTINGS ST","1300 E HASTINGS ST","1300 E HASTINGS ST , Vancouver, BC, Canada",49.2811951,-123.0768685,1,49.281527513116,-123.076640080566
"223","Mischief Under $5000",2013,1,"1XX W GEORGIA ST","100 W GEORGIA ST","100 W GEORGIA ST , Vancouver, BC, Canada",49.2787064,-123.1125227,1,49.2788197897232,-123.112188008892
"224","Mischief Under $5000",2013,1,"1XX E PENDER ST","100 E PENDER ST","100 E PENDER ST , Vancouver, BC, Canada",49.28017,-123.10214,1,49.2806443634905,-123.101768768889
"225","Mischief Under $5000",2013,1,"1XX E HASTINGS ST","100 E HASTINGS ST","100 E HASTINGS ST , Vancouver, BC, Canada",49.2812718,-123.1021792,1,49.2814780125581,-123.101836120363
"226","Mischief Under $5000",2013,1,"9XX MAINLAND ST","900 MAINLAND ST","900 MAINLAND ST , Vancouver, BC, Canada",49.2774415,-123.117573,1,49.2776120137478,-123.117368768875
"227","Mischief Under $5000",2013,1,"1XX E 7TH AVE","100 E 7TH AVE","100 E 7TH AVE , Vancouver, BC, Canada",49.2644947,-123.1026489,1,49.2649130195693,-123.10230351987
"228","Mischief Under $5000",2013,1,"58XX WILTSHIRE ST","5800 WILTSHIRE ST","5800 WILTSHIRE ST , Vancouver, BC, Canada",49.2335,-123.1461089,1,49.2336658663333,-123.145875223021
"229","Mischief Under $5000",2013,1,"14XX W 8TH AVE","1400 W 8TH AVE","1400 W 8TH AVE , Vancouver, BC, Canada",49.2643451,-123.1362335,1,49.2647442509425,-123.136110070002
"230","Mischief Under $5000",2013,1,"COLUMBIA ST / W 7TH AVE","COLUMBIA ST / W 7TH AVE","COLUMBIA ST / W 7TH AVE , Vancouver, BC, Canada",49.26657,-123.21739,1,49.2666907680503,-123.217247176932
"231","Mischief Under $5000",2013,1,"16XX E 13TH AVE","1600 E 13TH AVE","1600 E 13TH AVE , Vancouver, BC, Canada",49.2585551,-123.071809,1,49.2590176447535,-123.071708831686
"232","Mischief Under $5000",2013,1,"1XX POWELL ST","100 POWELL ST","100 POWELL ST , Vancouver, BC, Canada",49.28297,-123.10184,1,49.2833175001317,-123.101528235403
"233","Mischief Under $5000",2013,1,"17XX POWELL ST","1700 POWELL ST","1700 POWELL ST , Vancouver, BC, Canada",49.2838161,-123.0700663,1,49.2840304808494,-123.069581419236
"234","Mischief Under $5000",2013,1,"8XX PACIFIC ST","800 PACIFIC ST","800 PACIFIC ST , Vancouver, BC, Canada",49.2755697,-123.1305336,1,49.2757101293563,-123.13039790925
"235","Mischief Under $5000",2013,1,"23XX E 45TH AVE","2300 E 45TH AVE","2300 E 45TH AVE , Vancouver, BC, Canada",49.2293151,-123.0590199,1,49.2296821219809,-123.058652970721
"236","Mischief Under $5000",2013,1,"27XX W 6TH AVE","2700 W 6TH AVE","2700 W 6TH AVE , Vancouver, BC, Canada",49.2664751,-123.1666401,1,49.266687070223,-123.166376981579
"237","Mischief Under $5000",2013,1,"89XX SHAUGHNESSY ST","8900 SHAUGHNESSY ST","8900 SHAUGHNESSY ST , Vancouver, BC, Canada",49.2053096,-123.1284683,1,49.2057115698431,-123.128229622927
"238","Mischief Under $5000",2013,1,"26XX E BROADWAY AVE","2600 E BROADWAY AVE","2600 E BROADWAY AVE , Vancouver, BC, Canada",49.2618851,-123.0519694,1,49.2623515035557,-123.051724695246
"239","Mischief Under $5000",2013,1,"10XX COTTON DR","1000 COTTON DR","1000 COTTON DR , Vancouver, BC, Canada",49.2764638,-123.0713051,1,49.2766314972721,-123.071149073494
"240","Mischief Under $5000",2013,1,"5XX W BROADWAY AVE","500 W BROADWAY AVE","500 W BROADWAY AVE , Vancouver, BC, Canada",49.26291,-123.1153,1,49.2633782472032,-123.115067021126
"241","Mischief Under $5000",2013,1,"72XX BLAKE ST","7200 BLAKE ST","7200 BLAKE ST , Vancouver, BC, Canada",49.2178636,-123.0289754,1,49.2180951865304,-123.028841025479
"242","Mischief Under $5000",2013,1,"1XX W 49TH AVE","100 W 49TH AVE","100 W 49TH AVE , Vancouver, BC, Canada",49.2256751,-123.1085949,1,49.2258224648147,-123.108360758984
"243","Mischief Under $5000",2013,1,"18XX E 11TH AVE","1800 E 11TH AVE","1800 E 11TH AVE , Vancouver, BC, Canada",49.2603351,-123.0678755,1,49.2605772090878,-123.067604589538
"244","Mischief Under $5000",2013,1,"84XX JELLICOE ST","8400 JELLICOE ST","8400 JELLICOE ST , Vancouver, BC, Canada",49.2071846,-123.0475338,1,49.2075399848096,-123.047239861936
"245","Mischief Under $5000",2013,1,"16XX COMMERCIAL DR","1600 COMMERCIAL DR","1600 COMMERCIAL DR , Vancouver, BC, Canada",49.270314,-123.0694058,1,49.2707892933455,-123.068976747521
"246","Mischief Under $5000",2013,1,"1XX E HASTINGS ST","100 E HASTINGS ST","100 E HASTINGS ST , Vancouver, BC, Canada",49.2812718,-123.1021792,1,49.2816752020404,-123.101733111068
"247","Mischief Under $5000",2013,1,"50XX ANN ST","5000 ANN ST","5000 ANN ST , Vancouver, BC, Canada",49.2390479,-123.0282007,1,49.2392285054146,-123.028001162452
"248","Mischief Under $5000",2013,1,"2XX ALVIN NAROD MEWS","200 ALVIN NAROD MEWS","200 ALVIN NAROD MEWS , Vancouver, BC, Canada",49.2743547,-123.1200572,1,49.2745721612937,-123.119749423895
"249","Mischief Under $5000",2013,1,"31XX E 15TH AVE","3100 E 15TH AVE","3100 E 15TH AVE , Vancouver, BC, Canada",49.2562551,-123.0388187,1,49.2566619965704,-123.038617863121
"250","Mischief Under $5000",2013,1,"5XX HOMER ST","500 HOMER ST","500 HOMER ST , Vancouver, BC, Canada",49.2825265,-123.1119735,1,49.2830002064618,-123.11165247472
"251","Mischief Under $5000",2013,1,"12XX E 63RD AVE","1200 E 63RD AVE","1200 E 63RD AVE , Vancouver, BC, Canada",49.2127451,-123.0814751,1,49.2128826292039,-123.081074460102
"252","Mischief Under $5000",2013,1,"15XX E 2ND AVE","1500 E 2ND AVE","1500 E 2ND AVE , Vancouver, BC, Canada",49.2685751,-123.0733193,1,49.2690664628193,-123.073041498413
"253","Mischief Under $5000",2013,1,"35XX E 26TH AVE","3500 E 26TH AVE","3500 E 26TH AVE , Vancouver, BC, Canada",49.2469132,-123.0282815,1,49.2470892277182,-123.027786263636
